AvgPrice,AvgAge,AvgRoom,AvgSqrMeter,AvgPopulation
702450.836,7.2,3,116,112891
1059538.703,4.7,4,87,599391
2062891.936,4.94,4,115,1164533
1559895.214,6.16,7,120,511142
2313908.936,6,4,118,955313
1617464.253,6.29,6,129,592705
2242086.888,7.36,2,65,861647
1573625.158,7.53,3,81,419462
747211.9407,7.39,4,110,62627
820251.656,5.25,4,224,68349
772446.8757,5.13,4,208,124155
1519869.774,7.51,3,85,335457
1479421.084,5.21,6,128,315805
2240972.275,7.03,4,117,1104841
1071755.038,4.38,3,84,350238
1929030.139,6.34,3,69,954623
1977818.759,5.97,3,70,940832
1726799.185,6.29,7,139,332598
697994.0352,7.61,3,114,77028
739017.2509,4.95,5,209,93233
806834.296,5.76,5,212,66938
1753587.998,5.26,2,64,866137
1579390.467,6.43,6,128,494553
2189030.759,7.02,2,63,1043555
819373.4976,6.13,4,228,64288
1540618.42,4.04,2,65,862651
2120920.605,5.73,5,113,1096566
2449904.216,7.8,4,111,985095
2075545.787,5.26,4,114,1170892
773950.4279,5.43,5,228,139327
2049595.615,6.82,3,60,955916
1852994.218,7.01,7,127,231599
892960.5368,7.12,4,214,91835
2390189.581,7.56,5,113,994144
638906.2911,5.86,3,115,128111
579655.4368,4.48,3,120,107239
721238.103,4.02,4,222,107311
2363934.879,7,5,110,911740
1846589.415,5.77,3,67,1065143
862645.3157,6.43,5,214,105911
1166656.091,5.54,3,82,668975
1404824.109,6.65,3,80,491686
1242424.595,5.86,3,88,598745
1854846.532,4.72,4,110,951335
779903.723,7.54,3,130,94390
885889.7888,7.44,5,220,63034
2047242.596,4.73,4,111,1030882
1628460.334,6.85,6,140,493517
1210144.029,5.14,3,90,342404
532670.5152,4.19,4,120,106005
757860.3344,5.16,4,225,84056
2232871.171,6.78,4,113,1054590
2141131.196,6.26,5,111,1164601
1295914.496,5.64,4,87,679527
594143.4856,5.01,4,127,121403
1097237.238,4.32,3,83,573041
1415913.225,4.3,7,137,398569
853567.986,6.71,4,204,129375
1979135.53,4.82,4,116,813172
2352925.873,7.76,2,66,1033748
1370593.218,4.62,6,121,251177
1864730.4,6.8,6,130,601863
543982.5082,4.73,3,126,83906
2145573.505,5.58,4,117,1091647
660252.5222,6.48,3,112,70269
1361208.169,7.01,3,80,569271
2047861.742,6.82,3,66,1007074
1552285.843,4.21,2,62,1055997
1558391.453,5.9,6,128,387783
729433.9424,7.07,3,127,68494
956184.0014,6.96,4,229,133598
1813000.64,7.58,7,133,532137
1366841.922,7.4,3,80,442947
1054242.632,4.72,3,84,582910
1356007.226,4.55,6,132,387800
731132.4973,4.27,5,212,92326
1721930.216,4.4,2,67,1169977
597024.1664,5.04,3,125,130576
1821706.923,7.4,6,140,244748
2165870.579,7.04,2,69,1000978
2314460.926,7.65,3,64,1119561
2006682.756,7.12,3,64,995823
1500993.383,5.69,7,121,503556
741339.6289,4.95,5,230,95526
974699.1587,6.91,4,209,139795
654274.9813,6.25,3,122,67181
782875.4256,6.4,5,206,89478
526929.7554,4.09,4,118,126279
1615543.739,4.23,3,61,841880
2330041.309,6.13,4,110,1101444
702661.4208,7.9,4,130,121559
1029756.231,4.18,3,81,206744
641097.0826,4.24,5,202,122213
866082.8606,6.81,5,206,137524
1667060.533,4.76,2,64,911364
1753652.821,4.82,3,69,1083624
1362134.408,6.03,4,84,424003
725682.6383,4.59,5,203,127554
634236.7802,5.91,3,116,85833
838514.4351,5.99,4,214,98786
